,AnimalID,DateTime_Intake,IntakeType,IntakeCondition,AnimalType_Intake,SexuponIntake,AgeuponIntake,Breed_Intake,Color_Intake,DateTime_Outcome,DateofBirth,SexuponOutcome,AgeuponOutcome,Result,year,month,percent,Time_stayed,Time_stayed_days
894,A784997,2018-11-24 16:15:00,Stray,Normal,Cat,Spayed Female,2.0,Domestic Shorthair Mix,dark,2018-11-28 16:49:00,2016-11-24 00:00:00,Spayed Female,2.0,0.0,2018,11,1.098901098901099,4 days 00:34:00.000000000,4.023611111111111
895,A812383,2020-01-21 15:40:00,Stray,Normal,Dog,Intact Female,1.0,Australian Cattle Dog,medium,2020-01-26 16:56:00,2019-01-21 00:00:00,Spayed Female,1.0,0.0,2020,1,1.694915254237288,5 days 01:16:00.000000000,5.052777777777778
896,A788071,2019-01-25 17:22:00,Stray,Normal,Dog,Intact Male,2.0,Pit Bull Mix,light,2019-02-08 18:26:00,2017-01-25 00:00:00,Neutered Male,2.0,0.0,2019,1,1.694915254237288,14 days 01:04:00.000000000,14.044444444444444
897,A686548,2014-08-23 13:32:00,Stray,Normal,Cat,Intact Female,4.0,Domestic Longhair Mix,light,2014-08-24 16:44:00,2010-08-23 00:00:00,Intact Female,4.0,0.0,2014,8,1.2345679012345678,1 days 03:12:00.000000000,1.1333333333333333
898,A759345,2017-09-30 16:58:00,Stray,Normal,Cat,Intact Female,0.16666666666666666,Domestic Shorthair Mix,medium,2017-10-18 13:26:00,2017-07-09 00:00:00,Intact Female,0.25,0.0,2017,9,1.1494252873563218,17 days 20:28:00.000000000,17.852777777777778
899,A741173,2016-12-29 18:44:00,Public Assist,Normal,Dog,Intact Male,2.0,Great Dane,light,2017-01-20 16:31:00,2014-12-30 00:00:00,Neutered Male,2.0,0.0,2016,12,1.25,21 days 21:47:00.000000000,21.90763888888889
900,A737138,2016-10-22 15:50:00,Stray,Normal,Dog,Intact Male,1.0,Chihuahua Shorthair Mix,dark,2016-10-23 17:55:00,2015-01-27 00:00:00,Intact Male,1.0,0.0,2016,10,0.9345794392523363,1 days 02:05:00.000000000,1.0868055555555556
901,A734152,2016-09-02 10:40:00,Owner Surrender,Normal,Cat,Intact Female,0.08333333333333333,Domestic Medium Hair Mix,dark,2016-09-14 00:00:00,2016-07-18 00:00:00,Intact Female,0.08333333333333333,0.0,2016,9,1.1494252873563218,11 days 13:20:00.000000000,11.555555555555557
902,A552877,2016-02-14 15:17:00,Owner Surrender,Normal,Cat,Spayed Female,8.0,Domestic Shorthair Mix,medium,2016-02-21 14:00:00,2007-08-25 00:00:00,Spayed Female,8.0,0.0,2016,2,1.5151515151515151,6 days 22:43:00.000000000,6.946527777777778
903,A808701,2019-11-12 15:04:00,Owner Surrender,Normal,Cat,Spayed Female,2.0,Domestic Longhair,dark,2020-01-14 13:51:00,2017-11-12 00:00:00,Spayed Female,2.0,0.0,2019,11,1.098901098901099,62 days 22:47:00.000000000,62.949305555555554
904,A769102,2018-03-30 13:27:00,Stray,Normal,Dog,Intact Female,0.08333333333333333,Labrador Retriever Mix,dark,2018-04-03 18:10:00,2018-01-30 00:00:00,Spayed Female,0.16666666666666666,0.0,2018,3,1.3157894736842104,4 days 04:43:00.000000000,4.196527777777778
905,A773104,2018-05-27 17:20:00,Stray,Normal,Dog,Intact Female,0.08333333333333333,Pbgv Mix,light,2018-05-28 16:23:00,2018-04-15 00:00:00,Intact Female,0.08333333333333333,0.0,2018,5,1.0416666666666665,0 days 23:03:00.000000000,0.9604166666666667
906,A745399,2017-03-17 11:42:00,Stray,Nursing,Cat,Unknown,0.019230769230769232,Domestic Shorthair Mix,dark,2017-03-17 13:35:00,2017-03-10 00:00:00,Unknown,0.019230769230769232,0.0,2017,3,1.3157894736842104,0 days 01:53:00.000000000,0.07847222222222222
907,A809089,2019-11-18 18:38:00,Stray,Normal,Dog,Intact Male,1.0,Chihuahua Longhair/Norfolk Terrier,medium,2019-11-19 12:04:00,2018-11-18 00:00:00,Intact Male,1.0,0.0,2019,11,1.098901098901099,0 days 17:26:00.000000000,0.726388888888889
908,A732330,2016-08-06 11:04:00,Stray,Normal,Dog,Intact Female,0.08333333333333333,Labrador Retriever Mix,dark,2016-08-12 18:32:00,2016-06-10 00:00:00,Spayed Female,0.16666666666666666,0.0,2016,8,1.2345679012345678,6 days 07:28:00.000000000,6.311111111111111
909,A797822,2019-06-18 11:33:00,Owner Surrender,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,dark,2019-10-08 10:47:00,2019-04-18 00:00:00,Spayed Female,0.4166666666666667,0.0,2019,6,0.8928571428571428,111 days 23:14:00.000000000,111.96805555555555
910,A665235,2013-10-15 14:08:00,Owner Surrender,Nursing,Dog,Intact Female,0.08333333333333333,Australian Kelpie Mix,Tricolor,2013-10-15 16:10:00,2013-09-08 00:00:00,Intact Female,0.08333333333333333,0.0,2013,10,0.9345794392523363,0 days 02:02:00.000000000,0.08472222222222223
911,A728445,2017-07-02 08:43:00,Stray,Normal,Dog,Intact Male,1.0,Pit Bull Mix,dark,2017-09-15 19:20:00,2015-12-16 00:00:00,Neutered Male,1.0,1.0,2017,7,1.2195121951219512,75 days 10:37:00.000000000,75.44236111111111
912,A732158,2016-08-03 13:46:00,Stray,Normal,Dog,Intact Female,1.0,Labrador Retriever Mix,dark,2016-08-11 17:19:00,2015-08-03 00:00:00,Spayed Female,1.0,0.0,2016,8,1.2345679012345678,8 days 03:33:00.000000000,8.147916666666667
913,A675581,2014-03-29 13:23:00,Owner Surrender,Normal,Dog,Intact Male,0.07692307692307693,Pit Bull Mix,light,2014-04-03 13:22:00,2014-02-23 00:00:00,Intact Male,0.08333333333333333,0.0,2014,3,1.3157894736842104,4 days 23:59:00.000000000,4.999305555555556
914,A784305,2018-11-13 18:19:00,Stray,Normal,Dog,Spayed Female,10.0,Beagle Mix,dark,2018-11-15 17:56:00,2008-11-13 00:00:00,Spayed Female,10.0,0.0,2018,11,1.098901098901099,1 days 23:37:00.000000000,1.9840277777777777
915,A685480,2014-08-08 10:17:00,Owner Surrender,Normal,Cat,Intact Female,0.25,Domestic Shorthair Mix,dark,2014-08-16 13:51:00,2014-04-23 00:00:00,Spayed Female,0.25,0.0,2014,8,1.2345679012345678,8 days 03:34:00.000000000,8.14861111111111
916,A796247,2019-05-30 14:50:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,dark,2019-06-01 15:16:00,2019-03-30 00:00:00,Intact Female,0.16666666666666666,0.0,2019,5,1.0416666666666665,2 days 00:26:00.000000000,2.0180555555555557
917,A679156,2014-07-09 17:14:00,Owner Surrender,Normal,Dog,Spayed Female,0.16666666666666666,Labrador Retriever/German Shepherd,light,2014-07-09 18:45:00,2014-05-05 00:00:00,Spayed Female,0.16666666666666666,0.0,2014,7,1.2195121951219512,0 days 01:31:00.000000000,0.06319444444444444
918,A707683,2015-07-16 11:05:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2015-08-24 19:32:00,2015-06-01 00:00:00,Neutered Male,0.16666666666666666,0.0,2015,7,1.2195121951219512,39 days 08:27:00.000000000,39.35208333333333
919,A678978,2014-05-14 16:23:00,Owner Surrender,Normal,Dog,Neutered Male,4.0,Australian Shepherd Mix,dark,2014-05-25 12:31:00,2010-05-14 00:00:00,Neutered Male,4.0,0.0,2014,5,1.0416666666666665,10 days 20:08:00.000000000,10.83888888888889
920,A687149,2014-09-01 12:48:00,Stray,Feral,Dog,Intact Male,2.0,Blue Lacy Mix,medium,2014-09-06 16:57:00,2012-09-01 00:00:00,Neutered Male,2.0,0.0,2014,9,1.1494252873563218,5 days 04:09:00.000000000,5.172916666666667
921,A752830,2017-06-28 08:19:00,Stray,Injured,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,dark,2017-07-04 16:29:00,2017-04-28 00:00:00,Intact Female,0.16666666666666666,1.0,2017,6,0.8928571428571428,6 days 08:10:00.000000000,6.340277777777778
922,A722810,2016-03-22 16:35:00,Stray,Normal,Dog,Intact Female,4.0,Pit Bull/Labrador Retriever,light,2016-04-25 17:28:00,2012-03-22 00:00:00,Spayed Female,4.0,0.0,2016,3,1.3157894736842104,34 days 00:53:00.000000000,34.03680555555555
923,A785003,2018-11-24 17:01:00,Stray,Normal,Dog,Intact Male,0.25,Staffordshire Mix,dark,2018-12-01 12:22:00,2018-08-09 00:00:00,Intact Male,0.25,0.0,2018,11,1.098901098901099,6 days 19:21:00.000000000,6.80625
924,A810147,2019-12-07 23:16:00,Stray,Normal,Dog,Intact Female,5.0,German Shepherd,dark,2019-12-31 13:39:00,2014-12-08 00:00:00,Intact Female,5.0,0.0,2019,12,1.25,23 days 14:23:00.000000000,23.59930555555556
925,A585277,2018-04-26 15:51:00,Stray,Normal,Dog,Neutered Male,8.0,Finnish Spitz Mix,dark,2018-06-03 18:16:00,2009-09-23 00:00:00,Neutered Male,8.0,0.0,2018,4,1.5873015873015872,38 days 02:25:00.000000000,38.10069444444444
926,A773770,2018-06-05 12:34:00,Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair Mix,light,2018-08-11 12:23:00,2018-05-08 00:00:00,Neutered Male,0.25,0.0,2018,6,0.8928571428571428,66 days 23:49:00.000000000,66.99236111111111
927,A735871,2016-09-30 17:02:00,Owner Surrender,Normal,Other,Intact Male,0.75,Guinea Pig Mix,medium,2016-10-06 14:26:00,2015-12-30 00:00:00,Intact Male,0.75,0.0,2016,9,1.1494252873563218,5 days 21:24:00.000000000,5.8916666666666675
928,A805826,2019-10-02 12:44:00,Owner Surrender,Normal,Dog,Intact Female,0.9166666666666666,Black Mouth Cur Mix,medium,2019-11-07 14:50:00,2018-10-11 00:00:00,Spayed Female,1.0,0.0,2019,10,0.9345794392523363,36 days 02:06:00.000000000,36.0875
929,A715546,2015-11-05 19:06:00,Owner Surrender,Normal,Cat,Intact Female,1.0,Domestic Shorthair Mix,medium,2015-11-14 14:05:00,2014-11-05 00:00:00,Intact Female,1.0,0.0,2015,11,1.098901098901099,8 days 18:59:00.000000000,8.790972222222223
930,A787401,2019-01-16 11:16:00,Public Assist,Normal,Dog,Intact Male,6.0,Bullmastiff,dark,2019-01-22 16:02:00,2012-03-15 00:00:00,Intact Male,6.0,0.0,2019,1,1.694915254237288,6 days 04:46:00.000000000,6.198611111111111
931,A701441,2015-04-29 15:32:00,Stray,Normal,Dog,Intact Female,0.4166666666666667,Labrador Retriever/German Shepherd,dark,2015-05-12 12:02:00,2014-10-29 00:00:00,Spayed Female,0.5,0.0,2015,4,1.5873015873015872,12 days 20:30:00.000000000,12.854166666666666
932,A786321,2018-12-22 10:59:00,Stray,Normal,Dog,Neutered Male,1.0,Plott Hound Mix,dark,2019-01-11 18:49:00,2017-12-22 00:00:00,Neutered Male,1.0,0.0,2018,12,1.25,20 days 07:50:00.000000000,20.32638888888889
933,A774223,2018-06-11 19:01:00,Wildlife,Injured,Bird,Unknown,1.0,Finch Mix,dark,2018-06-11 19:09:00,2017-06-11 00:00:00,Unknown,1.0,1.0,2018,6,0.8928571428571428,0 days 00:08:00.000000000,0.005555555555555557
934,A794530,2019-05-09 13:57:00,Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair,dark,2019-06-19 12:48:00,2019-04-09 00:00:00,Neutered Male,0.16666666666666666,0.0,2019,5,1.0416666666666665,40 days 22:51:00.000000000,40.952083333333334
935,A683887,2014-07-16 16:13:00,Stray,Normal,Dog,Intact Female,2.0,Pit Bull Mix,dark,2014-10-20 19:15:00,2012-07-16 00:00:00,Spayed Female,2.0,0.0,2014,7,1.2195121951219512,96 days 03:02:00.000000000,96.1263888888889
936,A668511,2013-12-04 18:21:00,Stray,Normal,Dog,Intact Male,1.0,Pit Bull Mix,dark,2014-01-01 11:34:00,2012-12-04 00:00:00,Neutered Male,1.0,0.0,2013,12,1.25,27 days 17:13:00.000000000,27.71736111111111
937,A788165,2019-01-27 16:28:00,Stray,Injured,Dog,Intact Female,3.0,Blue Lacy Mix,medium,2019-03-24 13:06:00,2016-01-27 00:00:00,Spayed Female,3.0,0.0,2019,1,1.694915254237288,55 days 20:38:00.000000000,55.859722222222224
938,A736584,2016-10-13 13:51:00,Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair Mix,dark,2016-10-24 16:08:00,2015-10-13 00:00:00,Spayed Female,1.0,0.0,2016,10,0.9345794392523363,11 days 02:17:00.000000000,11.09513888888889
939,A664565,2013-10-05 13:24:00,Stray,Normal,Cat,Intact Male,0.005479452054794521,Domestic Shorthair Mix,dark,2013-10-05 14:17:00,2013-10-03 00:00:00,Intact Male,0.005479452054794521,0.0,2013,10,0.9345794392523363,0 days 00:53:00.000000000,0.03680555555555556
940,A729633,2016-06-22 09:00:00,Stray,Normal,Cat,Neutered Male,5.0,Domestic Shorthair Mix,medium,2016-12-16 16:13:00,2010-12-20 00:00:00,Neutered Male,5.0,0.0,2016,12,1.25,177 days 07:13:00.000000000,177.30069444444447
941,A673705,2014-02-28 17:57:00,Stray,Normal,Dog,Neutered Male,2.0,Dachshund Wirehair/Pbgv,dark,2014-03-07 17:33:00,2012-02-28 00:00:00,Neutered Male,2.0,0.0,2014,2,1.5151515151515151,6 days 23:36:00.000000000,6.983333333333333
942,A670151,2014-01-02 17:11:00,Stray,Normal,Dog,Spayed Female,1.0,Redbone Hound Mix,dark,2014-02-15 17:55:00,2013-01-02 00:00:00,Spayed Female,1.0,0.0,2014,1,1.694915254237288,44 days 00:44:00.000000000,44.03055555555556
943,A685868,2014-08-13 18:15:00,Public Assist,Normal,Cat,Spayed Female,0.75,Domestic Shorthair Mix,dark,2014-08-13 19:00:00,2013-10-13 00:00:00,Spayed Female,0.75,0.0,2014,8,1.2345679012345678,0 days 00:45:00.000000000,0.03125
944,A729427,2016-06-18 12:27:00,Stray,Normal,Dog,Intact Female,1.0,Chihuahua Shorthair/Dachshund,light,2016-06-30 11:33:00,2015-06-18 00:00:00,Spayed Female,1.0,0.0,2016,6,0.8928571428571428,11 days 23:06:00.000000000,11.962500000000002
945,A723156,2016-03-27 15:41:00,Wildlife,Injured,Other,Unknown,1.0,Squirrel,dark,2016-03-27 16:45:00,2015-03-27 00:00:00,Unknown,1.0,1.0,2016,3,1.3157894736842104,0 days 01:04:00.000000000,0.04444444444444445
946,A782269,2018-10-12 17:22:00,Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair Mix,dark,2019-02-24 17:37:00,2018-09-12 00:00:00,Neutered Male,0.4166666666666667,0.0,2018,10,0.9345794392523363,135 days 00:15:00.000000000,135.01041666666666
947,A727403,2016-05-21 16:28:00,Stray,Normal,Cat,Spayed Female,1.0,Domestic Longhair Mix,dark,2016-06-30 13:54:00,2015-05-21 00:00:00,Spayed Female,1.0,0.0,2016,5,1.0416666666666665,39 days 21:26:00.000000000,39.893055555555556
948,A770919,2018-04-27 11:54:00,Stray,Normal,Dog,Intact Male,1.0,Pbgv Mix,medium,2018-05-01 18:19:00,2017-04-27 00:00:00,Neutered Male,1.0,0.0,2018,4,1.5873015873015872,4 days 06:25:00.000000000,4.267361111111111
949,A738927,2016-11-23 14:57:00,Stray,Normal,Dog,Intact Female,1.0,German Shepherd Mix,medium,2016-11-28 14:17:00,2015-11-23 00:00:00,Intact Female,1.0,0.0,2016,11,1.098901098901099,4 days 23:20:00.000000000,4.972222222222222
950,A673357,2014-02-22 17:27:00,Wildlife,Sick,Other,Unknown,0.07692307692307693,Raccoon,dark,2014-02-22 17:44:00,2014-01-22 00:00:00,Unknown,0.07692307692307693,1.0,2014,2,1.5151515151515151,0 days 00:17:00.000000000,0.011805555555555557
951,A708897,2015-08-02 11:44:00,Owner Surrender,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,light,2015-08-13 12:43:00,2015-06-02 00:00:00,Neutered Male,0.16666666666666666,0.0,2015,8,1.2345679012345678,11 days 00:59:00.000000000,11.040972222222223
952,A760608,2017-10-20 18:30:00,Stray,Normal,Dog,Intact Male,0.6666666666666666,Alaskan Husky/Labrador Retriever,light,2017-10-30 16:02:00,2017-02-07 00:00:00,Neutered Male,0.6666666666666666,0.0,2017,10,0.9345794392523363,9 days 21:32:00.000000000,9.897222222222222
953,A809162,2019-11-20 11:14:00,Stray,Normal,Dog,Intact Female,3.0,Dachshund/Pug,dark,2019-11-24 18:31:00,2016-11-20 00:00:00,Spayed Female,3.0,0.0,2019,11,1.098901098901099,4 days 07:17:00.000000000,4.303472222222222
954,A752878,2017-06-28 14:44:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,light,2017-07-17 11:11:00,2017-04-28 00:00:00,Spayed Female,0.16666666666666666,0.0,2017,6,0.8928571428571428,18 days 20:27:00.000000000,18.852083333333333
955,A809941,2019-12-04 14:06:00,Stray,Normal,Dog,Intact Female,5.0,Labrador Retriever,light,2019-12-05 16:06:00,2014-12-05 00:00:00,Intact Female,5.0,0.0,2019,12,1.25,1 days 02:00:00.000000000,1.0833333333333333
956,A676343,2014-04-08 12:40:00,Stray,Normal,Cat,Intact Female,0.038461538461538464,Domestic Shorthair Mix,dark,2014-04-08 13:59:00,2014-03-24 00:00:00,Intact Female,0.038461538461538464,0.0,2014,4,1.5873015873015872,0 days 01:19:00.000000000,0.05486111111111111
957,A665185,2013-10-14 18:32:00,Stray,Normal,Cat,Intact Male,0.057692307692307696,Domestic Shorthair Mix,dark,2013-12-03 15:35:00,2013-09-22 00:00:00,Neutered Male,0.16666666666666666,0.0,2013,10,0.9345794392523363,49 days 21:03:00.000000000,49.87708333333333
958,A691236,2014-11-01 11:14:00,Stray,Normal,Cat,Intact Female,0.057692307692307696,Domestic Shorthair Mix,light,2014-11-01 14:31:00,2014-10-10 00:00:00,Intact Female,0.057692307692307696,0.0,2014,11,1.098901098901099,0 days 03:17:00.000000000,0.13680555555555557
959,A782328,2018-10-13 15:32:00,Stray,Normal,Cat,Intact Male,0.057692307692307696,Domestic Shorthair Mix,dark,2018-10-15 15:19:00,2018-09-19 00:00:00,Intact Male,0.057692307692307696,0.0,2018,10,0.9345794392523363,1 days 23:47:00.000000000,1.9909722222222221
960,A738616,2016-11-18 13:25:00,Stray,Normal,Dog,Intact Female,0.5,Cairn Terrier Mix,light,2016-11-22 16:51:00,2016-05-18 00:00:00,Spayed Female,0.5,0.0,2016,11,1.098901098901099,4 days 03:26:00.000000000,4.143055555555556
961,A755913,2017-08-10 18:52:00,Owner Surrender,Normal,Dog,Intact Female,0.16666666666666666,Chihuahua Shorthair Mix,dark,2017-08-12 19:04:00,2017-05-28 00:00:00,Spayed Female,0.16666666666666666,0.0,2017,8,1.2345679012345678,2 days 00:12:00.000000000,2.0083333333333333
962,A690582,2014-10-22 17:41:00,Stray,Normal,Cat,Intact Male,0.3333333333333333,Domestic Shorthair Mix,light,2014-10-28 15:34:00,2014-06-22 00:00:00,Neutered Male,0.3333333333333333,0.0,2014,10,0.9345794392523363,5 days 21:53:00.000000000,5.911805555555556
963,A794976,2019-09-26 16:49:00,Owner Surrender,Normal,Dog,Spayed Female,0.5,Chihuahua Shorthair Mix,dark,2019-09-28 13:05:00,2019-03-14 00:00:00,Spayed Female,0.5,0.0,2019,9,1.1494252873563218,1 days 20:16:00.000000000,1.8444444444444446
964,A714273,2015-10-20 14:37:00,Stray,Injured,Cat,Spayed Female,3.0,Domestic Shorthair Mix,medium,2015-10-20 14:51:00,2012-10-20 00:00:00,Spayed Female,3.0,1.0,2015,10,0.9345794392523363,0 days 00:14:00.000000000,0.009722222222222222
965,A675662,2014-03-31 10:38:00,Stray,Normal,Dog,Intact Male,3.0,Dogo Argentino Mix,light,2014-07-12 11:25:00,2011-03-31 00:00:00,Neutered Male,3.0,0.0,2014,3,1.3157894736842104,103 days 00:47:00.000000000,103.03263888888888
966,A689460,2014-10-04 12:06:00,Stray,Normal,Dog,Intact Male,6.0,Norfolk Terrier Mix,Tricolor,2014-10-08 18:23:00,2007-10-08 00:00:00,Neutered Male,7.0,0.0,2014,10,0.9345794392523363,4 days 06:17:00.000000000,4.261805555555555
967,A696583,2015-02-21 15:17:00,Stray,Normal,Dog,Spayed Female,2.0,Dachshund Mix,dark,2015-03-13 17:50:00,2013-02-07 00:00:00,Spayed Female,2.0,0.0,2015,2,1.5151515151515151,20 days 02:33:00.000000000,20.10625
968,A806983,2019-10-19 11:41:00,Stray,Normal,Cat,Unknown,1.0,Domestic Shorthair,light,2019-10-23 10:39:00,2018-10-19 00:00:00,Unknown,1.0,0.0,2019,10,0.9345794392523363,3 days 22:58:00.000000000,3.9569444444444444
969,A666211,2013-10-28 18:30:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,dark,2013-11-17 18:03:00,2013-08-28 00:00:00,Spayed Female,0.16666666666666666,0.0,2013,10,0.9345794392523363,19 days 23:33:00.000000000,19.98125
970,A787296,2019-01-26 13:07:00,Owner Surrender,Normal,Dog,Neutered Male,0.8333333333333334,Great Pyrenees Mix,light,2019-01-31 14:34:00,2018-03-11 00:00:00,Neutered Male,0.8333333333333334,0.0,2019,1,1.694915254237288,5 days 01:27:00.000000000,5.060416666666667
971,A732754,2016-08-13 10:51:00,Stray,Normal,Dog,Intact Female,0.3333333333333333,Rat Terrier/Chihuahua Shorthair,light,2016-08-18 12:27:00,2016-04-13 00:00:00,Spayed Female,0.3333333333333333,0.0,2016,8,1.2345679012345678,5 days 01:36:00.000000000,5.066666666666666
972,A733913,2016-08-29 12:09:00,Stray,Normal,Dog,Intact Female,5.0,Labrador Retriever Mix,dark,2016-09-24 15:23:00,2011-08-29 00:00:00,Intact Female,5.0,0.0,2016,8,1.2345679012345678,26 days 03:14:00.000000000,26.134722222222223
973,A721641,2016-03-01 16:56:00,Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair Mix,medium,2016-06-01 13:54:00,2015-03-01 00:00:00,Spayed Female,1.0,0.0,2016,3,1.3157894736842104,91 days 20:58:00.000000000,91.87361111111112
974,A741076,2016-12-27 17:54:00,Stray,Normal,Cat,Intact Male,0.5,Domestic Medium Hair Mix,light,2017-01-26 18:24:00,2016-06-27 00:00:00,Neutered Male,0.5833333333333334,0.0,2016,12,1.25,30 days 00:30:00.000000000,30.020833333333332
975,A769012,2018-03-28 17:48:00,Stray,Normal,Dog,Spayed Female,7.0,Chihuahua Shorthair Mix,medium,2018-04-01 12:36:00,2011-03-29 00:00:00,Spayed Female,7.0,0.0,2018,3,1.3157894736842104,3 days 18:48:00.000000000,3.783333333333333
976,A783743,2018-11-05 13:22:00,Owner Surrender,Normal,Dog,Spayed Female,8.0,Maltese Mix,light,2018-11-07 13:05:00,2010-11-05 00:00:00,Spayed Female,8.0,0.0,2018,11,1.098901098901099,1 days 23:43:00.000000000,1.9881944444444444
977,A797120,2019-06-09 15:09:00,Stray,Normal,Dog,Intact Female,0.08333333333333333,Boxer,dark,2019-06-10 17:38:00,2019-04-09 00:00:00,Intact Female,0.16666666666666666,0.0,2019,6,0.8928571428571428,1 days 02:29:00.000000000,1.1034722222222222
978,A724594,2016-04-19 15:36:00,Stray,Nursing,Cat,Intact Male,0.005479452054794521,Domestic Shorthair Mix,dark,2016-04-19 17:32:00,2016-04-17 00:00:00,Intact Male,0.005479452054794521,0.0,2016,4,1.5873015873015872,0 days 01:56:00.000000000,0.08055555555555556
979,A516260,2015-12-16 14:49:00,Owner Surrender,Normal,Dog,Spayed Female,10.0,Pit Bull Mix,medium,2016-02-12 10:42:00,2005-07-16 00:00:00,Spayed Female,10.0,1.0,2015,12,1.25,57 days 19:53:00.000000000,57.828472222222224
980,A763313,2017-12-07 12:46:00,Stray,Normal,Dog,Intact Male,0.08333333333333333,Bernese Mountain Dog Mix,dark,2017-12-12 17:20:00,2017-10-15 00:00:00,Neutered Male,0.08333333333333333,0.0,2017,12,1.25,5 days 04:34:00.000000000,5.190277777777778
981,A778106,2018-08-08 16:20:00,Stray,Normal,Cat,Intact Female,0.057692307692307696,Domestic Shorthair Mix,medium,2018-11-14 10:48:00,2018-07-17 00:00:00,Spayed Female,0.25,0.0,2018,8,1.2345679012345678,97 days 18:28:00.000000000,97.76944444444445
982,A762780,2017-11-27 11:10:00,Stray,Normal,Dog,Intact Male,2.0,Chihuahua Shorthair Mix,dark,2017-12-02 14:36:00,2015-11-27 00:00:00,Neutered Male,2.0,0.0,2017,11,1.098901098901099,5 days 03:26:00.000000000,5.143055555555556
